frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
1420,784,440,161,59,864,469,-1.0,0,1,0,-1
1421,735,397,161,59,815,426,120.0,1,0,1,-1
1422,798,412,161,59,878,441,193.0,1,0,1,-1
1423,840,422,161,59,920,451,655.0,1,0,1,-1
1424,840,425,161,59,920,454,-1.0,0,1,0,-1
1425,882,425,161,59,962,454,737.0,1,0,1,-1
1426,882,428,161,59,962,457,-1.0,0,1,0,-1
1427,924,424,161,59,1004,453,608.0,1,0,1,-1
1428,961,429,161,59,1041,458,755.0,1,0,1,-1
1429,961,432,161,59,1041,461,-1.0,0,1,0,-1
1430,1007,427,161,59,1087,456,584.0,1,0,1,-1
1431,1045,432,161,59,1125,461,711.0,1,0,1,-1
1432,1045,435,161,59,1125,464,-1.0,0,1,0,-1
1433,1095,431,161,59,1175,460,526.0,1,0,1,-1
1434,1136,436,161,59,1216,465,728.0,1,0,1,-1
1435,1176,439,161,59,1256,468,735.0,1,0,1,-1
1436,1210,442,161,59,1290,471,723.0,1,0,1,-1
1437,1249,445,161,59,1329,474,569.0,1,0,1,-1
1438,1289,447,161,59,1369,476,506.0,1,0,1,-1
1439,1329,450,161,59,1409,479,491.0,1,0,1,-1
1440,1368,453,161,59,1448,482,456.0,1,0,1,-1
1441,1409,458,161,59,1489,487,477.0,1,0,1,-1
1442,1447,459,161,59,1527,488,462.0,1,0,1,-1
1443,1487,462,161,59,1567,491,520.0,1,0,1,-1
1444,1527,465,161,59,1607,494,509.0,1,0,1,-1
1445,1568,469,161,59,1648,498,553.0,1,0,1,-1
1446,1612,473,161,59,1692,502,587.0,1,0,1,-1
1447,1655,477,161,59,1735,506,642.0,1,0,1,-1
1448,1697,480,161,59,1777,509,703.0,1,0,1,-1
1449,1740,482,161,59,1820,511,741.0,1,0,1,-1
1450,1709,450,161,59,1789,479,105.0,1,0,1,-1
1451,1771,499,161,59,1851,528,170.0,1,0,1,-1
1452,1830,493,161,59,1910,522,416.0,1,0,1,-1
1453,1886,543,161,59,1966,572,59.0,1,0,1,-1
1454,1831,503,161,59,1911,532,28.0,1,0,1,-1
1455,1895,507,161,59,1975,536,199.0,1,0,1,-1
1456,1944,498,161,59,2024,527,516.0,1,0,1,-1
1457,1944,501,161,59,2024,530,-1.0,0,1,0,-1
1458,1987,497,161,59,2067,526,677.0,1,0,1,-1
1459,1987,500,161,59,2067,529,-1.0,0,1,0,-1
1460,2021,497,161,59,2101,526,763.0,1,0,1,-1
1461,2021,500,161,59,2101,529,-1.0,0,1,0,-1
1462,2049,495,161,59,2129,524,789.0,1,0,1,-1
1463,2049,498,161,59,2129,527,-1.0,0,1,0,-1
1464,2049,501,161,59,2129,530,-1.0,0,1,0,-1
1465,2075,492,161,59,2155,521,667.0,1,0,1,-1
1466,2085,491,161,59,2165,520,720.0,1,0,1,-1
1467,2124,477,161,59,2204,506,289.0,1,0,1,-1
1468,2085,474,161,59,2165,503,39.0,1,0,1,-1
1469,2116,481,161,59,2196,510,122.0,1,0,1,-1
1470,2096,486,161,59,2176,515,592.0,1,0,1,-1
1471,2096,489,161,59,2176,518,-1.0,0,1,0,-1
1472,2096,492,161,59,2176,521,-1.0,0,1,0,-1
1473,2096,495,161,59,2176,524,-1.0,0,1,0,-1
1474,2096,498,161,59,2176,527,-1.0,0,1,0,-1
1475,2096,501,161,59,2176,530,-1.0,0,1,0,-1
1476,2096,504,161,59,2176,533,-1.0,0,1,0,-1
1477,2062,478,161,59,2142,507,795.0,1,0,1,-1
1478,2062,481,161,59,2142,510,-1.0,0,1,0,-1
1479,1989,422,161,59,2069,451,111.0,1,0,1,-1
1480,2013,480,161,59,2093,509,779.0,1,0,1,-1
1481,1964,541,161,59,2044,570,29.0,1,0,1,-1
1482,1900,502,161,59,1980,531,37.0,1,0,1,-1
1483,1938,484,161,59,2018,513,646.0,1,0,1,-1
1484,1861,494,161,59,1941,523,21.0,1,0,1,-1
1485,1899,480,161,59,1979,509,612.0,1,0,1,-1
1486,1899,483,161,59,1979,512,-1.0,0,1,0,-1
1487,1899,486,161,59,1979,515,-1.0,0,1,0,-1
1488,1899,489,161,59,1979,518,-1.0,0,1,0,-1
1489,1869,472,161,59,1949,501,800.0,1,0,1,-1
1490,1869,475,161,59,1949,504,-1.0,0,1,0,-1
1491,1839,475,161,59,1919,504,726.0,1,0,1,-1
1492,1839,478,161,59,1919,507,-1.0,0,1,0,-1
1493,1800,472,161,59,1880,501,724.0,1,0,1,-1
1494,1800,475,161,59,1880,504,-1.0,0,1,0,-1
1495,1768,469,161,59,1848,498,743.0,1,0,1,-1
1496,1768,472,161,59,1848,501,-1.0,0,1,0,-1
1497,1738,467,161,59,1818,496,734.0,1,0,1,-1
1498,1738,470,161,59,1818,499,-1.0,0,1,0,-1
1499,1738,473,161,59,1818,502,-1.0,0,1,0,-1
1500,1717,466,161,59,1797,495,794.0,1,0,1,-1
1501,1707,465,161,59,1787,494,787.0,1,0,1,-1
1502,1705,466,161,59,1785,495,720.0,1,0,1,-1
1503,1699,465,161,59,1779,494,724.0,1,0,1,-1
1504,1698,465,161,59,1778,494,658.0,1,0,1,-1
1505,1705,466,161,59,1785,495,546.0,1,0,1,-1
1506,1696,465,161,59,1776,494,519.0,1,0,1,-1
1507,1692,464,161,59,1772,493,540.0,1,0,1,-1
1508,1729,532,161,59,1809,561,219.0,1,0,1,-1
1509,1700,468,161,59,1780,497,557.0,1,0,1,-1
1510,1645,519,161,59,1725,548,43.0,1,0,1,-1
1511,1672,475,161,59,1752,504,785.0,1,0,1,-1
1512,1672,478,161,59,1752,507,-1.0,0,1,0,-1
1513,1672,481,161,59,1752,510,-1.0,0,1,0,-1
1514,1672,484,161,59,1752,513,-1.0,0,1,0,-1
1515,1672,487,161,59,1752,516,-1.0,0,1,0,-1
1516,1672,490,161,59,1752,519,-1.0,0,1,0,-1
1517,1636,496,161,59,1716,525,31.0,1,0,1,-1
1518,1636,499,161,59,1716,528,-1.0,0,1,0,-1
1519,1671,565,161,59,1751,594,611.0,1,0,1,-1
1520,1671,568,161,59,1751,597,-1.0,0,1,0,-1
1521,1671,571,161,59,1751,600,-1.0,0,1,0,-1
1522,1680,634,161,59,1760,663,651.0,1,0,1,-1
1523,1680,637,161,59,1760,666,-1.0,0,1,0,-1
1524,1680,640,161,59,1760,669,-1.0,0,1,0,-1
1525,1694,711,161,59,1774,740,342.0,1,0,1,-1
1526,1671,753,161,59,1751,782,580.0,1,0,1,-1
1527,1683,785,161,59,1763,814,782.0,1,0,1,-1
1528,1680,822,161,59,1760,851,586.0,1,0,1,-1
1529,1614,859,161,59,1694,888,75.0,1,0,1,-1
1530,1664,871,161,59,1744,900,618.0,1,0,1,-1
1531,1606,910,161,59,1686,939,51.0,1,0,1,-1
1532,1659,920,161,59,1739,949,611.0,1,0,1,-1
1533,1598,951,161,59,1678,980,41.0,1,0,1,-1
1534,1654,963,161,59,1734,992,520.0,1,0,1,-1
1535,1675,985,161,59,1755,1014,767.0,1,0,1,-1
1536,1676,1004,161,59,1756,1033,770.0,1,0,1,-1
1537,1729,942,161,59,1809,971,165.0,1,0,1,-1
1538,1664,1016,161,59,1744,1045,105.0,1,0,1,-1
1539,1655,1045,161,59,1735,1074,747.0,1,0,1,-1
1540,1650,1054,161,59,1730,1083,632.0,1,0,1,-1
1541,1666,1063,161,59,1746,1092,494.0,1,0,1,-1
1542,1668,1069,161,59,1748,1098,449.0,1,0,1,-1
1543,1651,1071,161,59,1731,1100,266.0,1,0,1,-1
1544,1651,1074,161,59,1731,1103,204.0,1,0,1,-1
1545,1648,1076,161,59,1728,1105,149.0,1,0,1,-1
1546,1666,1067,161,59,1746,1096,23.0,1,0,1,-1
1547,1666,1070,161,59,1746,1099,-1.0,0,1,0,-1
1548,1664,1066,161,59,1744,1095,55.0,1,0,1,-1
1549,1657,1069,161,59,1737,1098,97.0,1,0,1,-1
1550,1650,1073,161,59,1730,1102,169.0,1,0,1,-1
1551,1656,1071,161,59,1736,1100,173.0,1,0,1,-1
1552,1651,1071,161,59,1731,1100,159.0,1,0,1,-1
1553,1652,1069,161,59,1732,1098,210.0,1,0,1,-1
1554,1663,1060,161,59,1743,1089,97.0,1,0,1,-1
1555,1656,1066,161,59,1736,1095,169.0,1,0,1,-1
1556,1662,1061,161,59,1742,1090,127.0,1,0,1,-1
1557,1658,1063,161,59,1738,1092,165.0,1,0,1,-1
1558,1654,1062,161,59,1734,1091,114.0,1,0,1,-1
1559,1664,1055,161,59,1744,1084,71.0,1,0,1,-1
1560,1665,1055,161,59,1745,1084,78.0,1,0,1,-1
1561,1662,1058,161,59,1742,1087,93.0,1,0,1,-1
1562,1668,1053,161,59,1748,1082,31.0,1,0,1,-1
1563,1671,1051,161,59,1751,1080,24.0,1,0,1,-1
1564,1719,1063,161,59,1799,1092,89.0,1,0,1,-1
1565,1721,1058,161,59,1801,1087,58.0,1,0,1,-1
1566,1659,1059,161,59,1739,1088,137.0,1,0,1,-1
1567,1661,1053,161,59,1741,1082,57.0,1,0,1,-1
1568,1607,1067,161,59,1687,1096,26.0,1,0,1,-1
1569,1653,1054,161,59,1733,1083,42.0,1,0,1,-1
1570,1659,1054,161,59,1739,1083,84.0,1,0,1,-1
1571,1652,1061,161,59,1732,1090,203.0,1,0,1,-1
1572,1647,1062,161,59,1727,1091,251.0,1,0,1,-1
1573,1643,1063,161,59,1723,1092,273.0,1,0,1,-1
1574,1652,1062,161,59,1732,1091,361.0,1,0,1,-1
1575,1631,1064,161,59,1711,1093,320.0,1,0,1,-1
1576,1618,1065,161,59,1698,1094,389.0,1,0,1,-1
1577,1616,1064,161,59,1696,1093,361.0,1,0,1,-1
1578,1622,1062,161,59,1702,1091,447.0,1,0,1,-1
1579,1598,1064,161,59,1678,1093,384.0,1,0,1,-1
1580,1606,1060,161,59,1686,1089,600.0,1,0,1,-1
1581,1596,1059,161,59,1676,1088,608.0,1,0,1,-1
1582,1585,1059,161,59,1665,1088,596.0,1,0,1,-1
1583,1573,1058,161,59,1653,1087,594.0,1,0,1,-1
1584,1559,1057,161,59,1639,1086,626.0,1,0,1,-1
1585,1539,1058,161,59,1619,1087,597.0,1,0,1,-1
1586,1524,1058,161,59,1604,1087,687.0,1,0,1,-1
1587,1510,1057,161,59,1590,1086,651.0,1,0,1,-1
1588,1493,1057,161,59,1573,1086,719.0,1,0,1,-1
1589,1493,1060,161,59,1573,1089,-1.0,0,1,0,-1
1590,1459,1055,161,59,1539,1084,726.0,1,0,1,-1
1591,1437,1055,161,59,1517,1084,727.0,1,0,1,-1
1592,1437,1058,161,59,1517,1087,-1.0,0,1,0,-1
1593,1407,1051,161,59,1487,1080,666.0,1,0,1,-1
1594,1381,1051,161,59,1461,1080,589.0,1,0,1,-1
1595,1381,1046,161,59,1461,1075,257.0,1,0,1,-1
1596,1314,1043,161,59,1394,1072,88.0,1,0,1,-1
1597,1278,1042,161,59,1358,1071,153.0,1,0,1,-1
1598,1243,1055,161,59,1323,1084,515.0,1,0,1,-1
1599,1222,1053,161,59,1302,1082,756.0,1,0,1,-1
1600,1197,1051,161,59,1277,1080,642.0,1,0,1,-1
1601,1174,1049,161,59,1254,1078,791.0,1,0,1,-1
1602,1150,1047,161,59,1230,1076,688.0,1,0,1,-1
1603,1122,1047,161,59,1202,1076,624.0,1,0,1,-1
1604,1093,1046,161,59,1173,1075,614.0,1,0,1,-1
1605,1059,1045,161,59,1139,1074,551.0,1,0,1,-1
1606,1029,1045,161,59,1109,1074,543.0,1,0,1,-1
1607,995,1041,161,59,1075,1070,469.0,1,0,1,-1
1608,974,1043,161,59,1054,1072,559.0,1,0,1,-1
1609,937,1032,161,59,1017,1061,441.0,1,0,1,-1
1610,926,1040,161,59,1006,1069,632.0,1,0,1,-1
1611,897,1033,161,59,977,1062,379.0,1,0,1,-1
1612,885,1036,161,59,965,1065,411.0,1,0,1,-1
1613,868,1038,161,59,948,1067,459.0,1,0,1,-1
1614,854,1037,161,59,934,1066,415.0,1,0,1,-1
1615,842,1037,161,59,922,1066,418.0,1,0,1,-1
1616,834,1038,161,59,914,1067,400.0,1,0,1,-1
1617,826,1037,161,59,906,1066,376.0,1,0,1,-1
1618,818,1037,161,59,898,1066,345.0,1,0,1,-1
1619,804,1033,161,59,884,1062,220.0,1,0,1,-1
1620,815,1033,161,59,895,1062,84.0,1,0,1,-1
1621,793,1034,161,59,873,1063,176.0,1,0,1,-1
1622,789,1033,161,59,869,1062,170.0,1,0,1,-1
1623,781,1034,161,59,861,1063,128.0,1,0,1,-1
1624,802,1036,161,59,882,1065,363.0,1,0,1,-1
1625,848,1035,161,59,928,1064,66.0,1,0,1,-1
1626,786,1029,161,59,866,1058,79.0,1,0,1,-1
1627,784,1028,161,59,864,1057,76.0,1,0,1,-1
1628,743,1049,161,59,823,1078,108.0,1,0,1,-1
1629,780,1026,161,59,860,1055,90.0,1,0,1,-1
1630,765,1037,161,59,845,1066,246.0,1,0,1,-1
1631,758,1038,161,59,838,1067,253.0,1,0,1,-1
1632,749,1039,161,59,829,1068,272.0,1,0,1,-1
1633,741,1041,161,59,821,1070,344.0,1,0,1,-1
1634,749,1036,161,59,829,1065,557.0,1,0,1,-1
1635,712,1043,161,59,792,1072,501.0,1,0,1,-1
1636,696,1042,161,59,776,1071,514.0,1,0,1,-1
1637,685,1040,161,59,765,1069,540.0,1,0,1,-1
1638,694,1037,161,59,774,1066,702.0,1,0,1,-1
1639,690,1036,161,59,770,1065,671.0,1,0,1,-1
1640,677,1034,161,59,757,1063,656.0,1,0,1,-1
1641,660,1034,161,59,740,1063,635.0,1,0,1,-1
1642,643,1034,161,59,723,1063,532.0,1,0,1,-1
1643,632,1033,161,59,712,1062,499.0,1,0,1,-1
1644,621,1033,161,59,701,1062,478.0,1,0,1,-1
1645,610,1033,161,59,690,1062,424.0,1,0,1,-1
1646,599,1032,161,59,679,1061,370.0,1,0,1,-1
1647,606,1036,161,59,686,1065,248.0,1,0,1,-1
1648,602,1036,161,59,682,1065,253.0,1,0,1,-1
1649,549,1023,161,59,629,1052,182.0,1,0,1,-1
1650,513,1023,161,59,593,1052,159.0,1,0,1,-1
1651,534,1025,161,59,614,1054,151.0,1,0,1,-1
1652,531,1025,161,59,611,1054,154.0,1,0,1,-1
1653,520,1026,161,59,600,1055,173.0,1,0,1,-1
1654,508,1032,161,59,588,1061,63.0,1,0,1,-1
1655,502,1033,161,59,582,1062,44.0,1,0,1,-1
1656,472,1020,161,59,552,1049,48.0,1,0,1,-1
1657,472,1023,161,59,552,1052,-1.0,0,1,0,-1
1658,522,1019,161,59,602,1048,27.0,1,0,1,-1
1659,521,1019,161,59,601,1048,26.0,1,0,1,-1
1660,521,1022,161,59,601,1051,-1.0,0,1,0,-1
1661,527,1019,161,59,607,1048,33.0,1,0,1,-1
1662,527,1022,161,59,607,1051,-1.0,0,1,0,-1
1663,527,1025,161,59,607,1054,-1.0,0,1,0,-1
1664,526,1017,161,59,606,1046,46.0,1,0,1,-1
1665,525,1016,161,59,605,1045,69.0,1,0,1,-1
1666,513,1022,161,59,593,1051,217.0,1,0,1,-1
1667,516,1018,161,59,596,1047,223.0,1,0,1,-1
1668,523,1016,161,59,603,1045,299.0,1,0,1,-1
1669,535,1008,161,59,615,1037,501.0,1,0,1,-1
1670,525,1001,161,59,605,1030,500.0,1,0,1,-1
1671,528,990,161,59,608,1019,527.0,1,0,1,-1
1672,523,978,161,59,603,1007,794.0,1,0,1,-1
1673,521,962,161,59,601,991,735.0,1,0,1,-1
1674,530,947,161,59,610,976,696.0,1,0,1,-1
1675,530,929,161,59,610,958,663.0,1,0,1,-1
1676,536,910,161,59,616,939,790.0,1,0,1,-1
1677,536,913,161,59,616,942,-1.0,0,1,0,-1
1678,460,878,161,59,540,907,20.0,1,0,1,-1
1679,514,850,161,59,594,879,455.0,1,0,1,-1
1680,531,832,161,59,611,861,716.0,1,0,1,-1
1681,456,821,161,59,536,850,27.0,1,0,1,-1
1682,505,796,161,59,585,825,477.0,1,0,1,-1
1683,526,783,161,59,606,812,760.0,1,0,1,-1
1684,528,770,161,59,608,799,733.0,1,0,1,-1
1685,524,758,161,59,604,787,672.0,1,0,1,-1
1686,526,747,161,59,606,776,672.0,1,0,1,-1
1687,526,738,161,59,606,767,626.0,1,0,1,-1
1688,530,731,161,59,610,760,596.0,1,0,1,-1
1689,502,723,161,59,582,752,318.0,1,0,1,-1
1690,523,721,161,59,603,750,435.0,1,0,1,-1
1691,528,718,161,59,608,747,369.0,1,0,1,-1
1692,503,713,161,59,583,742,189.0,1,0,1,-1
1693,509,707,161,59,589,736,82.0,1,0,1,-1
1694,520,702,161,59,600,731,30.0,1,0,1,-1
1695,520,705,161,59,600,734,-1.0,0,1,0,-1
1696,514,701,161,59,594,730,27.0,1,0,1,-1
1697,515,702,161,59,595,731,34.0,1,0,1,-1
1698,507,708,161,59,587,737,86.0,1,0,1,-1
1699,516,703,161,59,596,732,50.0,1,0,1,-1
1700,507,710,161,59,587,739,100.0,1,0,1,-1
1701,502,715,161,59,582,744,180.0,1,0,1,-1
1702,507,715,161,59,587,744,188.0,1,0,1,-1
1703,515,720,161,59,595,749,344.0,1,0,1,-1
1704,507,725,161,59,587,754,485.0,1,0,1,-1
1705,515,731,161,59,595,760,434.0,1,0,1,-1
1706,521,738,161,59,601,767,502.0,1,0,1,-1
1707,520,747,161,59,600,776,546.0,1,0,1,-1
1708,522,758,161,59,602,787,598.0,1,0,1,-1
1709,517,772,161,59,597,801,677.0,1,0,1,-1
1710,516,785,161,59,596,814,762.0,1,0,1,-1
1711,517,803,161,59,597,832,735.0,1,0,1,-1
1712,517,819,161,59,597,848,675.0,1,0,1,-1
1713,522,837,161,59,602,866,643.0,1,0,1,-1
1714,529,854,161,59,609,883,696.0,1,0,1,-1
1715,528,870,161,59,608,899,687.0,1,0,1,-1
1716,533,883,161,59,613,912,718.0,1,0,1,-1
1717,530,895,161,59,610,924,692.0,1,0,1,-1
1718,523,908,161,59,603,937,591.0,1,0,1,-1
1719,525,917,161,59,605,946,555.0,1,0,1,-1
1720,520,925,161,59,600,954,437.0,1,0,1,-1
1721,528,931,161,59,608,960,455.0,1,0,1,-1
1722,529,936,161,59,609,965,436.0,1,0,1,-1
1723,501,938,161,59,581,967,226.0,1,0,1,-1
1724,500,941,161,59,580,970,199.0,1,0,1,-1
1725,514,933,161,59,594,962,46.0,1,0,1,-1
1726,514,936,161,59,594,965,-1.0,0,1,0,-1
1727,514,939,161,59,594,968,-1.0,0,1,0,-1
1728,514,942,161,59,594,971,-1.0,0,1,0,-1
1729,514,934,161,59,594,963,39.0,1,0,1,-1
1730,514,933,161,59,594,962,38.0,1,0,1,-1
1731,500,941,161,59,580,970,131.0,1,0,1,-1
1732,497,940,161,59,577,969,184.0,1,0,1,-1
1733,500,938,161,59,580,967,220.0,1,0,1,-1
1734,521,937,161,59,601,966,448.0,1,0,1,-1
1735,526,933,161,59,606,962,581.0,1,0,1,-1
1736,528,926,161,59,608,955,648.0,1,0,1,-1
1737,525,918,161,59,605,947,717.0,1,0,1,-1
1738,452,903,161,59,532,932,61.0,1,0,1,-1
1739,504,894,161,59,584,923,452.0,1,0,1,-1
1740,496,831,161,59,576,860,36.0,1,0,1,-1
1741,451,855,161,59,531,884,29.0,1,0,1,-1
1742,507,847,161,59,587,876,421.0,1,0,1,-1
1743,508,825,161,59,588,854,448.0,1,0,1,-1
1744,453,795,161,59,533,824,38.0,1,0,1,-1
1745,506,783,161,59,586,812,519.0,1,0,1,-1
1746,527,759,161,59,607,788,791.0,1,0,1,-1
1747,528,733,161,59,608,762,712.0,1,0,1,-1
1748,527,708,161,59,607,737,610.0,1,0,1,-1
1749,524,684,161,59,604,713,481.0,1,0,1,-1
1750,525,660,161,59,605,689,503.0,1,0,1,-1
1751,528,637,161,59,608,666,459.0,1,0,1,-1
1752,523,615,161,59,603,644,399.0,1,0,1,-1
1753,527,599,161,59,607,628,569.0,1,0,1,-1
1754,520,582,161,59,600,611,455.0,1,0,1,-1
1755,530,568,161,59,610,597,541.0,1,0,1,-1
1756,530,554,161,59,610,583,533.0,1,0,1,-1
1757,530,541,161,59,610,570,528.0,1,0,1,-1
1758,526,531,161,59,606,560,451.0,1,0,1,-1
1759,528,524,161,59,608,553,491.0,1,0,1,-1
1760,525,516,161,59,605,545,454.0,1,0,1,-1
1761,525,509,161,59,605,538,400.0,1,0,1,-1
1762,506,504,161,59,586,533,264.0,1,0,1,-1
1763,513,500,161,59,593,529,155.0,1,0,1,-1
1764,513,499,161,59,593,528,131.0,1,0,1,-1
1765,512,497,161,59,592,526,70.0,1,0,1,-1
1766,559,513,161,59,639,542,47.0,1,0,1,-1
1767,524,492,161,59,604,521,47.0,1,0,1,-1
1768,523,492,161,59,603,521,50.0,1,0,1,-1
1769,522,500,161,59,602,529,216.0,1,0,1,-1
1770,516,498,161,59,596,527,154.0,1,0,1,-1
1771,526,500,161,59,606,529,234.0,1,0,1,-1
1772,529,501,161,59,609,530,262.0,1,0,1,-1
1773,545,508,161,59,625,537,389.0,1,0,1,-1
1774,546,506,161,59,626,535,514.0,1,0,1,-1
1775,560,508,161,59,640,537,596.0,1,0,1,-1
1776,573,511,161,59,653,540,580.0,1,0,1,-1
1777,583,511,161,59,663,540,615.0,1,0,1,-1
1778,605,513,161,59,685,542,539.0,1,0,1,-1
1779,623,515,161,59,703,544,570.0,1,0,1,-1
1780,646,518,161,59,726,547,527.0,1,0,1,-1
1781,656,515,161,59,736,544,611.0,1,0,1,-1
1782,681,516,161,59,761,545,595.0,1,0,1,-1
1783,703,517,161,59,783,546,570.0,1,0,1,-1
1784,728,518,161,59,808,547,599.0,1,0,1,-1
1785,745,518,161,59,825,547,625.0,1,0,1,-1
1786,765,520,161,59,845,549,605.0,1,0,1,-1
1787,797,522,161,59,877,551,576.0,1,0,1,-1
1788,818,523,161,59,898,552,706.0,1,0,1,-1
1789,843,526,161,59,923,555,700.0,1,0,1,-1
1790,865,529,161,59,945,558,745.0,1,0,1,-1
1791,865,532,161,59,945,561,-1.0,0,1,0,-1
1792,900,535,161,59,980,564,674.0,1,0,1,-1
1793,933,531,161,59,1013,560,689.0,1,0,1,-1
1794,966,527,161,59,1046,556,700.0,1,0,1,-1
1795,966,530,161,59,1046,559,-1.0,0,1,0,-1
1796,966,533,161,59,1046,562,-1.0,0,1,0,-1
1797,995,533,161,59,1075,562,682.0,1,0,1,-1
1798,1037,472,161,59,1117,501,51.0,1,0,1,-1
1799,1007,534,161,59,1087,563,343.0,1,0,1,-1
1800,1026,535,161,59,1106,564,793.0,1,0,1,-1
1801,1069,530,161,59,1149,559,387.0,1,0,1,-1
1802,1077,532,161,59,1157,561,460.0,1,0,1,-1
1803,1055,533,161,59,1135,562,726.0,1,0,1,-1
1804,1043,530,161,59,1123,559,771.0,1,0,1,-1
1805,1043,533,161,59,1123,562,-1.0,0,1,0,-1
1806,993,561,161,59,1073,590,35.0,1,0,1,-1
1807,1035,521,161,59,1115,550,466.0,1,0,1,-1
1808,1063,527,161,59,1143,556,648.0,1,0,1,-1
1809,1063,530,161,59,1143,559,-1.0,0,1,0,-1
1810,1063,533,161,59,1143,562,-1.0,0,1,0,-1
1811,1093,528,161,59,1173,557,677.0,1,0,1,-1
1812,1104,528,161,59,1184,557,723.0,1,0,1,-1
1813,1123,532,161,59,1203,561,749.0,1,0,1,-1
1814,1123,535,161,59,1203,564,-1.0,0,1,0,-1
1815,1147,533,161,59,1227,562,780.0,1,0,1,-1
1816,1165,535,161,59,1245,564,738.0,1,0,1,-1
1817,1182,536,161,59,1262,565,726.0,1,0,1,-1
1818,1199,538,161,59,1279,567,722.0,1,0,1,-1
1819,1202,541,161,59,1282,570,662.0,1,0,1,-1
1820,1222,542,161,59,1302,571,684.0,1,0,1,-1
1821,1256,536,161,59,1336,565,569.0,1,0,1,-1
1822,1256,539,161,59,1336,568,-1.0,0,1,0,-1
1823,1256,542,161,59,1336,571,-1.0,0,1,0,-1
1824,1277,543,161,59,1357,572,702.0,1,0,1,-1
1825,1299,538,161,59,1379,567,571.0,1,0,1,-1
1826,1297,542,161,59,1377,571,723.0,1,0,1,-1
1827,1297,545,161,59,1377,574,-1.0,0,1,0,-1
1828,1278,582,161,59,1358,611,32.0,1,0,1,-1
1829,1300,548,161,59,1380,577,792.0,1,0,1,-1
1830,1234,534,161,59,1314,563,27.0,1,0,1,-1
1831,1283,560,161,59,1363,589,510.0,1,0,1,-1
1832,1314,566,161,59,1394,595,781.0,1,0,1,-1
1833,1365,535,161,59,1445,564,21.0,1,0,1,-1
1834,1365,538,161,59,1445,567,-1.0,0,1,0,-1
1835,1402,494,161,59,1482,523,20.0,1,0,1,-1
1836,1402,497,161,59,1482,526,-1.0,0,1,0,-1
1837,1402,500,161,59,1482,529,-1.0,0,1,0,-1
1838,1398,493,161,59,1478,522,33.0,1,0,1,-1
1839,1398,496,161,59,1478,525,-1.0,0,1,0,-1
1840,1398,499,161,59,1478,528,-1.0,0,1,0,-1
1841,1398,502,161,59,1478,531,-1.0,0,1,0,-1
1842,1398,505,161,59,1478,534,-1.0,0,1,0,-1
1843,1398,508,161,59,1478,537,-1.0,0,1,0,-1
1844,1398,511,161,59,1478,540,-1.0,0,1,0,-1
1845,1336,583,161,59,1416,612,20.0,1,0,1,-1
1846,1336,586,161,59,1416,615,-1.0,0,1,0,-1
1847,1293,569,161,59,1373,598,38.0,1,0,1,-1
1848,1293,572,161,59,1373,601,-1.0,0,1,0,-1
1849,1348,551,161,59,1428,580,27.0,1,0,1,-1
1850,1348,554,161,59,1428,583,-1.0,0,1,0,-1
1851,1348,557,161,59,1428,586,-1.0,0,1,0,-1
1852,1308,519,161,59,1388,548,22.0,1,0,1,-1
1853,1308,522,161,59,1388,551,-1.0,0,1,0,-1
1854,1308,525,161,59,1388,554,-1.0,0,1,0,-1
1855,1235,537,161,59,1315,566,20.0,1,0,1,-1
1856,1199,497,161,59,1279,526,25.0,1,0,1,-1
1857,1216,552,161,59,1296,581,25.0,1,0,1,-1
1858,1284,541,161,59,1364,570,49.0,1,0,1,-1
1859,1223,565,161,59,1303,594,75.0,1,0,1,-1
1860,1259,547,161,59,1339,576,33.0,1,0,1,-1
1861,1285,579,161,59,1365,608,66.0,1,0,1,-1
1862,1245,525,161,59,1325,554,40.0,1,0,1,-1
1863,1258,545,161,59,1338,574,26.0,1,0,1,-1
1864,1221,584,161,59,1301,613,20.0,1,0,1,-1
1865,1282,583,161,59,1362,612,23.0,1,0,1,-1
1866,1346,547,161,59,1426,576,34.0,1,0,1,-1
1867,1278,584,161,59,1358,613,24.0,1,0,1,-1
1868,1333,589,161,59,1413,618,38.0,1,0,1,-1
1869,1275,541,161,59,1355,570,49.0,1,0,1,-1
1870,1243,526,161,59,1323,555,44.0,1,0,1,-1
1871,1247,518,161,59,1327,547,25.0,1,0,1,-1
1872,1255,518,161,59,1335,547,42.0,1,0,1,-1
1873,1317,560,161,59,1397,589,23.0,1,0,1,-1
1874,1282,580,161,59,1362,609,24.0,1,0,1,-1
1875,1324,579,161,59,1404,608,27.0,1,0,1,-1
1876,1306,519,161,59,1386,548,35.0,1,0,1,-1
1877,1306,522,161,59,1386,551,-1.0,0,1,0,-1
1878,1307,527,161,59,1387,556,23.0,1,0,1,-1
1879,1307,530,161,59,1387,559,-1.0,0,1,0,-1
1880,1327,592,161,59,1407,621,22.0,1,0,1,-1
1881,1327,595,161,59,1407,624,-1.0,0,1,0,-1
1882,1327,598,161,59,1407,627,-1.0,0,1,0,-1
1883,1327,601,161,59,1407,630,-1.0,0,1,0,-1
1884,1327,604,161,59,1407,633,-1.0,0,1,0,-1
1885,1284,648,161,59,1364,677,78.0,1,0,1,-1
